"1" "2"
"1" 2.16816326530612 1.61726618705036
"2" 2.16816326530612 1.61726618705036
"3" 2.8908843537415 0
"4" 2.16816326530612 1.61726618705036
"5" 2.16816326530612 0
"6" 0 1.61726618705036
"7" 2.16816326530612 0
"8" 2.16816326530612 4.85179856115108
"9" 2.8908843537415 0
"10" 0.722721088435374 1.61726618705036
"11" 0.722721088435374 1.61726618705036
"12" 3.61360544217687 3.23453237410072
"13" 3.61360544217687 3.23453237410072
"14" 7.94993197278912 0
"15" 10.8408163265306 1.61726618705036
"16" 10.8408163265306 3.23453237410072
"17" 13.7317006802721 12.9381294964029
"18" 35.4133333333333 12.9381294964029
"19" 59.9858503401361 30.7280575539568
"20" 71.549387755102 37.1971223021583
"21" 117.803537414966 30.7280575539568
"22" 137.317006802721 84.0978417266187
"23" 167.671292517007 58.221582733813
"24" 168.394013605442 135.85035971223
"25" 211.757278911565 197.306474820144
"26" 259.456870748299 289.490647482014
"27" 264.515918367347 263.614388489209
"28" 232.71619047619 218.330935251799
"29" 149.603265306122 221.565467625899
"30" 112.021768707483 153.640287769784
"31" 132.980680272109 119.677697841727
"32" 113.467210884354 88.9496402877698
"33" 80.2220408163265 40.431654676259
"34" 57.0949659863946 53.3697841726619
"35" 47.6995918367347 33.9625899280576
"36" 38.3042176870748 25.8762589928058
"37" 26.0179591836735 22.641726618705
"38" 27.4634013605442 19.4071942446043
"39" 17.345306122449 16.1726618705036
"40" 14.4544217687075 9.70359712230216
"41" 13.0089795918367 9.70359712230216
"42" 11.563537414966 9.70359712230216
"43" 5.78176870748299 1.61726618705036
"44" 2.16816326530612 4.85179856115108
"45" 1.44544217687075 0
"46" 0.722721088435374 0
"47" 1.44544217687075 3.23453237410072
"48" 0.722721088435374 4.85179856115108
"49" 0 3.23453237410072
"50" 1.44544217687075 4.85179856115108
"51" 1.44544217687075 3.23453237410072
"52" 2.16816326530612 0
"53" 1.00567966679288 5.39735894357743
"54" 1.00567966679288 2.69867947178872
"55" 1.00567966679288 2.69867947178872
"56" 5.02839833396441 5.39735894357743
"57" 2.01135933358576 2.69867947178872
"58" 2.01135933358576 0
"59" 2.01135933358576 2.69867947178872
"60" 4.02271866717153 0
"61" 1.00567966679288 0
"62" 2.01135933358576 2.69867947178872
"63" 1.00567966679288 2.69867947178872
"64" 3.01703900037864 5.39735894357743
"65" 5.02839833396441 0
"66" 6.03407800075729 0
"67" 8.04543733434305 10.7947178871549
"68" 4.02271866717153 10.7947178871549
"69" 25.141991669822 13.4933973589436
"70" 33.1874290041651 29.6854741896759
"71" 37.2101476713366 48.5762304921969
"72" 62.3521393411587 37.781512605042
"73" 107.607724346838 72.8643457382953
"74" 173.982582355169 126.83793517407
"75" 227.283604695191 175.414165666267
"76" 229.294964028777 134.933973589436
"77" 260.471033699356 202.400960384154
"78" 243.374479363877 207.798319327731
"79" 251.41991669822 151.126050420168
"80" 241.363120030292 161.920768307323
"81" 128.726997349489 126.83793517407
"82" 87.4941310109807 121.440576230492
"83" 65.3691783415373 72.8643457382953
"84" 85.4827716773949 70.1656662665066
"85" 51.289663006437 51.2749099639856
"86" 61.3464596743658 67.4669867947179
"87" 52.2953426732298 64.7683073229292
"88" 36.2044680045437 32.3841536614646
"89" 21.1192730026505 56.672268907563
"90" 22.1249526694434 35.0828331332533
"91" 22.1249526694434 37.781512605042
"92" 16.0908746686861 21.5894357743097
"93" 11.0624763347217 10.7947178871549
"94" 9.05111700113593 10.7947178871549
"95" 10.0567966679288 8.09603841536615
"96" 10.0567966679288 0
"97" 9.05111700113593 8.09603841536615
"98" 1.00567966679288 0
"99" 5.02839833396441 5.39735894357743
"100" 4.02271866717153 10.7947178871549
"101" 2.01135933358576 2.69867947178872
"102" 1.00567966679288 8.09603841536615
"103" 1.00567966679288 0
"104" 2.01135933358576 8.09603841536615
"105" 7.79743119266055 2.13080568720379
"106" 1.94935779816514 4.26161137440758
"107" 1.94935779816514 0
"108" 2.92403669724771 0
"109" 2.92403669724771 0
"110" 4.87339449541284 0
"111" 4.87339449541284 2.13080568720379
"112" 6.82275229357798 0
"113" 1.94935779816514 2.13080568720379
"114" 4.87339449541284 0
"115" 10.7214678899083 2.13080568720379
"116" 7.79743119266055 2.13080568720379
"117" 5.84807339449541 8.52322274881517
"118" 18.5188990825688 6.39241706161137
"119" 16.5695412844037 8.52322274881517
"120" 33.1390825688073 8.52322274881517
"121" 38.0124770642202 14.9156398104265
"122" 71.1515596330275 38.3545023696682
"123" 130.606972477064 49.0085308056872
"124" 180.315596330275 63.9241706161137
"125" 176.416880733945 98.0170616113744
"126" 241.720366972477 142.763981042654
"127" 268.036697247706 213.080568720379
"128" 289.479633027523 142.763981042654
"129" 209.555963302752 189.641706161137
"130" 184.214311926605 149.156398104265
"131" 161.796697247706 202.42654028436
"132" 132.556330275229 153.418009478673
"133" 79.9236697247706 138.502369668246
"134" 57.5060550458716 80.9706161137441
"135" 41.9111926605505 63.9241706161137
"136" 36.063119266055 57.5317535545024
"137" 30.2150458715596 68.1857819905213
"138" 31.1897247706422 49.0085308056872
"139" 25.3416513761468 51.139336492891
"140" 20.4682568807339 36.2236966824644
"141" 12.6708256880734 31.9620853080569
"142" 13.645504587156 19.1772511848341
"143" 12.6708256880734 27.7004739336493
"144" 13.645504587156 19.1772511848341
"145" 10.7214678899083 12.7848341232227
"146" 4.87339449541284 12.7848341232227
"147" 4.87339449541284 21.3080568720379
"148" 6.82275229357798 8.52322274881517
"149" 9.74678899082569 6.39241706161137
"150" 4.87339449541284 0
"151" 5.84807339449541 12.7848341232227
"152" 3.89871559633028 4.26161137440758
"153" 4.87339449541284 6.39241706161137
"154" 0.974678899082569 2.13080568720379
"155" 2.92403669724771 4.26161137440758
"156" 2.92403669724771 8.52322274881517
"157" 0.980797636632201 1.9911426040744
"158" 1.9615952732644 5.97342781222321
"159" 3.9231905465288 1.9911426040744
"160" 2.9423929098966 1.9911426040744
"161" 3.9231905465288 0
"162" 1.9615952732644 1.9911426040744
"163" 3.9231905465288 0
"164" 0.980797636632201 1.9911426040744
"165" 5.8847858197932 0
"166" 0.980797636632201 1.9911426040744
"167" 0.980797636632201 0
"168" 1.9615952732644 0
"169" 1.9615952732644 0
"170" 5.8847858197932 0
"171" 5.8847858197932 9.95571302037201
"172" 13.7311669128508 9.95571302037201
"173" 26.4815361890694 21.9025686448184
"174" 43.1550960118168 13.9379982285208
"175" 63.7518463810931 35.8405668733392
"176" 103.964549483013 51.7697077059345
"177" 133.388478581979 77.6545615589017
"178" 199.101920236337 129.424269264836
"179" 277.565731166913 165.264836138175
"180" 301.104874446086 179.202834366696
"181" 306.008862629247 240.928255093003
"182" 248.141802067947 252.875110717449
"183" 255.007385524372 155.309123117803
"184" 204.005908419498 197.123117803366
"185" 126.522895125554 159.291408325952
"186" 61.7902511078287 103.539415411869
"187" 51.0014771048744 115.486271036315
"188" 40.2127031019202 53.7608503100089
"189" 22.5583456425406 41.8139946855624
"190" 23.5391432791728 45.7962798937112
"191" 22.5583456425406 33.8494242692648
"192" 11.7695716395864 17.9202834366696
"193" 9.80797636632201 21.9025686448184
"194" 6.86558345642541 13.9379982285208
"195" 11.7695716395864 19.911426040744
"196" 8.82717872968981 9.95571302037201
"197" 6.86558345642541 7.96457041629761
"198" 6.86558345642541 5.97342781222321
"199" 6.86558345642541 5.97342781222321
"200" 1.9615952732644 7.96457041629761
"201" 0.980797636632201 1.9911426040744
"202" 3.9231905465288 3.9822852081488
"203" 1.9615952732644 0
"204" 4.903988183161 7.96457041629761
"205" 1.9615952732644 1.9911426040744
"206" 0.980797636632201 3.9822852081488
"207" 0.980797636632201 0
"208" 0.980797636632201 3.9822852081488
"209" 2.39495040577096 0
"210" 2.39495040577096 0
"211" 2.39495040577096 5.5874067937034
"212" 4.78990081154193 1.86246893123447
"213" 2.39495040577096 0
"214" 2.39495040577096 3.72493786246893
"215" 4.78990081154193 1.86246893123447
"216" 3.59242560865645 1.86246893123447
"217" 1.19747520288548 1.86246893123447
"218" 3.59242560865645 0
"219" 3.59242560865645 1.86246893123447
"220" 3.59242560865645 5.5874067937034
"221" 7.18485121731289 7.44987572493786
"222" 2.39495040577096 1.86246893123447
"223" 8.38232642019838 9.31234465617233
"224" 17.9621280432822 9.31234465617233
"225" 22.7520288548242 16.7622203811102
"226" 49.0964833183048 13.0372825186413
"227" 68.2560865644725 22.3496271748136
"228" 116.155094679892 42.8367854183927
"229" 146.091974752029 59.5990057995029
"230" 190.398557258792 85.6735708367854
"231" 193.990982867448 93.1234465617233
"232" 276.616771866546 189.971830985915
"233" 346.070333633904 257.020712510356
"234" 300.566275924256 195.559237779619
"235" 209.558160504959 169.484672742336
"236" 158.066726780884 165.759734879867
"237" 107.772768259693 193.696768848384
"238" 94.6005410279531 156.447390223695
"239" 51.4914337240757 102.435791217896
"240" 32.331830477908 70.7738193869097
"241" 26.3444544634806 63.3239436619718
"242" 29.9368800721371 50.2866611433306
"243" 27.5419296663661 44.6992543496272
"244" 23.9495040577096 31.6619718309859
"245" 14.3697024346258 18.6246893123447
"246" 10.7772768259693 26.0745650372825
"247" 8.38232642019838 22.3496271748136
"248" 8.38232642019838 5.5874067937034
"249" 7.18485121731289 16.7622203811102
"250" 5.98737601442741 9.31234465617233
"251" 8.38232642019838 7.44987572493786
"252" 7.18485121731289 7.44987572493786
"253" 5.98737601442741 16.7622203811102
"254" 7.18485121731289 3.72493786246893
"255" 7.18485121731289 7.44987572493786
"256" 3.59242560865645 13.0372825186413
"257" 2.39495040577096 1.86246893123447
"258" 5.98737601442741 5.5874067937034
"259" 5.98737601442741 3.72493786246893
"260" 2.39495040577096 5.5874067937034
"261" 0 1.57976106816585
"262" 3.03196347031963 0
"263" 0 1.57976106816585
"264" 2.02130898021309 1.57976106816585
"265" 2.02130898021309 1.57976106816585
"266" 5.05327245053272 0
"267" 0 6.31904427266339
"268" 4.04261796042618 4.73928320449754
"269" 1.01065449010654 3.15952213633169
"270" 2.02130898021309 3.15952213633169
"271" 4.04261796042618 9.47856640899508
"272" 3.03196347031963 4.73928320449754
"273" 2.02130898021309 1.57976106816585
"274" 5.05327245053272 1.57976106816585
"275" 7.07458143074581 7.89880534082923
"276" 9.0958904109589 6.31904427266339
"277" 28.2983257229833 14.2178496134926
"278" 44.468797564688 20.536893886156
"279" 91.9695585996956 30.0154602951511
"280" 110.161339421613 45.8130709768096
"281" 166.75799086758 77.4082923401265
"282" 258.727549467275 110.583274771609
"283" 286.015220700152 150.077301475755
"284" 326.441400304414 194.310611384399
"285" 315.324200913242 176.933239634575
"286" 233.461187214612 197.470133520731
"287" 147.555555555556 145.338018271258
"288" 175.853881278539 156.396345748419
"289" 128.353120243531 172.193956430077
"290" 54.5753424657534 99.5249472944483
"291" 53.5646879756469 113.742796907941
"292" 33.351598173516 63.1904427266339
"293" 20.2130898021309 77.4082923401265
"294" 18.1917808219178 42.6535488404779
"295" 13.1385083713851 39.4940267041462
"296" 15.1598173515982 47.3928320449754
"297" 11.117199391172 36.3345045678145
"298" 9.0958904109589 23.6964160224877
"299" 10.1065449010654 22.1166549543219
"300" 10.1065449010654 31.5952213633169
"301" 6.06392694063927 20.536893886156
"302" 8.08523592085236 14.2178496134926
"303" 6.06392694063927 14.2178496134926
"304" 1.01065449010654 6.31904427266339
"305" 2.02130898021309 18.9571328179902
